UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4275,ZLNM5UXX,L,302.4,310.6,1445.0,40.3,162.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,BJGORJJD,M,,310.5,1500.0,36.7,164.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,WX8CE3B8,M,302.2,310.4,,47.5,,0.0,0.0,0.0,,0.0,0.0
4278,JKSA1NQT,L,,310.4,1743.0,28.1,,0.0,0.0,0.0,0.0,0.0,0.0
4279,YSLIFO7U,L,302.0,310.1,1409.0,50.4,172.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,FPIVWX8Z,L,302.0,310.1,,45.4,174.0,1.0,0.0,1.0,0.0,0.0,0.0
4281,RRCROMQQ,L,302.1,310.1,1753.0,28.9,176.0,0.0,0.0,,0.0,0.0,0.0
4282,RRCROMQQ,L,302.0,310,1832.0,22.9,178.0,0.0,0.0,0.0,,0.0,0.0
4283,I2VROP6D,L,301.9,,1374.0,,180.0,1.0,0.0,1.0,0.0,0.0,0.0
4284,JT4UYCMS,M,301.8,309.9,1334.0,61.0,182.0,1.0,0.0,,0.0,0.0,0.0
4285,SXOJLV1H,L,,310,1493.0,40.3,185.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,WX8CE3B8,L,301.7,309.9,1317.0,49.0,187.0,1.0,0.0,1.0,0.0,0.0,
4287,WX8CE3B8,M,,309.9,1434.0,47.9,189.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,0KXKNHFG,M,,309.9,1457.0,,,0.0,0.0,0.0,0.0,0.0,0.0
4289,I2VROP6D,M,301.7,310,1391.0,50.6,195.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,0KXKNHFG,M,301.8,310,1781.0,23.9,198.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,PSRXCDFQ,L,301.8,310,1642.0,32.6,201.0,0.0,0.0,,0.0,0.0,0.0
4292,WX8CE3B8,L,301.8,310,2032.0,19.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,I2VROP6D,M,301.8,310.1,2372.0,13.9,205.0,1.0,0.0,0.0,1.0,0.0,0.0
4294,XWW2WAV6,L,,,1393.0,44.9,208.0,,0.0,0.0,0.0,0.0,0.0
4295,JKSA1NQT,M,,310.1,1743.0,27.3,210.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,XWW2WAV6,L,301.8,310.2,1457.0,,213.0,0.0,0.0,0.0,0.0,,
4297,BJGORJJD,L,301.8,310.2,2825.0,5.8,,1.0,0.0,0.0,1.0,0.0,
4298,BQHTAHUP,M,301.8,310.2,1609.0,34.2,217.0,0.0,0.0,0.0,0.0,,0.0
4299,ZLNM5UXX,M,,310.2,1437.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,WX8CE3B8,L,301.7,310.1,,50.1,3.0,,0.0,,0.0,0.0,0.0
4301,JT4UYCMS,M,,310.1,1644.0,34.6,5.0,0.0,,0.0,,0.0,0.0
4302,AEKNJJ1R,L,,310.2,,51.1,8.0,0.0,0.0,,0.0,,0.0
4303,SXOJLV1H,L,301.7,310.1,2695.0,12.6,10.0,0.0,0.0,,0.0,0.0,0.0
4304,FPIVWX8Z,L,301.7,310.2,1435.0,48.1,12.0,0.0,0.0,0.0,0.0,0.0,
4305,G5AIQWJK,L,301.6,310.1,1694.0,26.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,JKSA1NQT,L,301.6,310.1,,26.6,,0.0,0.0,,0.0,0.0,0.0
4307,JKSA1NQT,L,,310,1869.0,22.9,18.0,,0.0,0.0,0.0,0.0,0.0
4308,I2VROP6D,L,301.4,309.9,1259.0,63.9,,1.0,0.0,1.0,0.0,0.0,0.0
4309,PSRXCDFQ,H,301.4,309.9,1460.0,47.2,22.0,0.0,,0.0,0.0,0.0,0.0
4310,0KXKNHFG,M,,309.9,1501.0,,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,T8CRV8S7,L,301.4,310,1776.0,25.6,30.0,0.0,0.0,,0.0,0.0,0.0
4312,BQHTAHUP,M,301.5,310.1,1468.0,40.8,32.0,,0.0,0.0,0.0,0.0,0.0
4313,AEKNJJ1R,L,301.5,310.1,1430.0,46.5,,0.0,0.0,0.0,0.0,0.0,0.0
4314,FPIVWX8Z,L,301.4,310.1,1502.0,46.6,37.0,0.0,0.0,,0.0,,0.0
4315,I2VROP6D,H,301.4,310.1,1623.0,32.3,,,0.0,0.0,0.0,0.0,0.0
4316,8B6QZ6CV,M,301.4,310,1651.0,29.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,JT4UYCMS,L,301.5,310.1,1639.0,33.4,,0.0,,0.0,0.0,0.0,0.0
4318,T8CRV8S7,M,301.5,310,1417.0,44.6,49.0,0.0,0.0,0.0,0.0,,0.0
4319,WX8CE3B8,L,,,1541.0,42.2,52.0,,0.0,0.0,0.0,0.0,0.0
4320,XWW2WAV6,M,,310.2,1411.0,45.1,54.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,PSRXCDFQ,L,,310.3,1397.0,,57.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,PSRXCDFQ,L,,310.2,1686.0,28.9,59.0,,,,0.0,0.0,0.0
4323,FPIVWX8Z,M,,310.1,1431.0,,61.0,,0.0,0.0,,0.0,0.0
4324,JKSA1NQT,L,301.8,310.3,1341.0,50.5,64.0,1.0,0.0,1.0,0.0,0.0,0.0
4325,G5AIQWJK,L,,310.2,1486.0,43.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,LSRXCBBX,L,301.6,310.2,1384.0,57.1,68.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,RRCROMQQ,L,301.6,,1362.0,,70.0,1.0,,1.0,0.0,0.0,0.0
4328,XWW2WAV6,H,301.7,310.1,1660.0,29.3,72.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,AEKNJJ1R,L,301.6,,1326.0,48.2,77.0,1.0,0.0,1.0,,0.0,0.0
4330,RRCROMQQ,L,301.6,310,1566.0,30.3,79.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,T8CRV8S7,L,,309.8,1549.0,38.5,81.0,,0.0,0.0,0.0,0.0,0.0
4332,WX8CE3B8,M,301.6,309.9,1746.0,31.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,BQHTAHUP,M,301.7,,1452.0,41.5,86.0,0.0,0.0,,0.0,0.0,0.0
4334,SXOJLV1H,L,301.6,309.8,1588.0,33.9,89.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,I2VROP6D,L,301.6,309.8,1472.0,42.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,YSLIFO7U,L,301.7,309.9,1607.0,,93.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,ZLNM5UXX,H,,309.9,1423.0,,95.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,SXOJLV1H,L,301.6,309.9,1440.0,43.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,BQHTAHUP,L,301.6,309.9,,43.7,102.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,FPIVWX8Z,L,,309.9,1524.0,46.6,104.0,,0.0,0.0,0.0,0.0,0.0
4341,XWW2WAV6,M,301.7,309.9,,40.9,106.0,0.0,,,0.0,0.0,0.0
4342,BJGORJJD,L,,309.8,1398.0,46.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,SXOJLV1H,M,301.7,309.8,1284.0,68.2,,1.0,0.0,1.0,1.0,0.0,0.0
4344,WX8CE3B8,L,,309.8,1491.0,39.3,114.0,0.0,0.0,0.0,0.0,0.0,
4345,ZLNM5UXX,H,301.8,309.9,1418.0,51.3,116.0,0.0,,0.0,0.0,,0.0
4346,PSRXCDFQ,M,,309.8,1546.0,,121.0,0.0,0.0,0.0,0.0,,0.0
4347,BJGORJJD,L,301.8,309.7,1598.0,30.4,124.0,,0.0,0.0,0.0,0.0,0.0
4348,BQHTAHUP,H,,309.8,1724.0,,,0.0,0.0,0.0,0.0,0.0,0.0
4349,G5AIQWJK,L,,309.8,1507.0,44.7,131.0,0.0,0.0,0.0,,0.0,0.0
4350,LSRXCBBX,L,301.9,,1595.0,31.4,133.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,YSLIFO7U,M,301.9,309.7,1568.0,37.5,135.0,0.0,0.0,0.0,,0.0,0.0
4352,XWW2WAV6,L,301.8,309.6,1432.0,43.7,,0.0,0.0,0.0,,0.0,0.0
4353,YSLIFO7U,L,301.9,309.7,1424.0,42.8,140.0,0.0,0.0,0.0,0.0,0.0,
4354,WX8CE3B8,M,302.0,309.7,,62.7,142.0,1.0,0.0,0.0,1.0,,0.0
4355,8B6QZ6CV,L,302.0,309.8,,58.1,145.0,,0.0,0.0,,0.0,0.0
4356,FPIVWX8Z,H,302.0,309.8,1280.0,57.3,147.0,1.0,0.0,1.0,0.0,0.0,0.0
4357,LSRXCBBX,L,,309.8,1649.0,31.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,JKSA1NQT,L,,309.9,1407.0,52.8,154.0,,0.0,0.0,0.0,0.0,
4359,YSLIFO7U,H,302.0,309.9,1606.0,34.5,156.0,0.0,0.0,,,0.0,0.0
4360,BQHTAHUP,M,302.1,310,1531.0,38.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,LSRXCBBX,L,302.1,310.1,1543.0,35.8,164.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,0KXKNHFG,M,302.1,310.1,1379.0,,166.0,1.0,0.0,1.0,0.0,0.0,0.0
4363,0KXKNHFG,L,302.1,310.1,1447.0,46.6,169.0,0.0,0.0,0.0,0.0,,0.0
4364,BQHTAHUP,H,302.1,310.1,1844.0,24.6,171.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,T8CRV8S7,H,302.1,310.1,1615.0,29.9,176.0,0.0,,0.0,0.0,0.0,0.0
4366,RRCROMQQ,L,302.0,310,,48.8,181.0,0.0,0.0,,0.0,0.0,0.0
4367,AEKNJJ1R,L,302.0,,1388.0,51.4,183.0,0.0,,0.0,0.0,,
4368,YSLIFO7U,H,302.0,309.9,1447.0,42.8,185.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,ZLNM5UXX,L,302.0,310,1664.0,28.6,,0.0,0.0,0.0,0.0,0.0,
4370,ZLNM5UXX,H,302.0,309.9,1735.0,27.2,192.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,XWW2WAV6,L,,309.9,1308.0,57.6,197.0,1.0,0.0,1.0,0.0,1.0,0.0
4372,RRCROMQQ,L,302.0,309.8,1480.0,40.0,,0.0,0.0,0.0,0.0,,0.0
4373,PSRXCDFQ,M,301.9,309.6,1439.0,41.7,201.0,,0.0,0.0,0.0,0.0,0.0
4374,PSRXCDFQ,M,301.9,309.7,1533.0,35.9,204.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,SXOJLV1H,L,302.0,309.7,1551.0,34.8,207.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,BJGORJJD,L,302.0,309.7,1414.0,36.3,209.0,0.0,,0.0,0.0,0.0,0.0
4377,YSLIFO7U,M,301.9,309.6,1551.0,34.6,211.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,JKSA1NQT,M,301.8,309.6,,49.0,214.0,0.0,,0.0,0.0,0.0,
4379,JKSA1NQT,M,301.9,309.6,,45.8,217.0,0.0,0.0,0.0,0.0,,0.0
4380,XWW2WAV6,M,301.8,309.5,1732.0,30.1,,0.0,0.0,0.0,0.0,0.0,0.0
4381,T8CRV8S7,L,,309.6,1410.0,49.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,LSRXCBBX,L,301.9,309.6,,43.2,225.0,,0.0,0.0,0.0,0.0,0.0
4383,YSLIFO7U,L,301.8,309.5,1525.0,39.6,227.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,BJGORJJD,L,301.7,309.5,,65.5,,1.0,0.0,1.0,0.0,1.0,0.0
4385,FPIVWX8Z,L,,309.6,1443.0,42.7,231.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,LSRXCBBX,L,,309.7,1442.0,45.3,233.0,1.0,1.0,0.0,0.0,0.0,0.0
4387,I2VROP6D,L,301.9,309.7,1719.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,T8CRV8S7,L,302.0,309.8,1532.0,39.4,2.0,,0.0,,0.0,0.0,0.0
4389,JT4UYCMS,L,302.0,309.8,1701.0,,4.0,0.0,0.0,0.0,0.0,,0.0
4390,FPIVWX8Z,M,,,1355.0,45.1,6.0,1.0,0.0,1.0,0.0,0.0,0.0
4391,SXOJLV1H,M,302.2,310.1,1421.0,45.4,9.0,,0.0,0.0,0.0,0.0,0.0
4392,G5AIQWJK,M,302.2,310.1,,51.6,12.0,1.0,0.0,1.0,0.0,0.0,0.0
4393,ZLNM5UXX,L,302.2,,1458.0,45.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,JT4UYCMS,M,302.2,310.1,,34.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,WX8CE3B8,L,302.2,310,1483.0,48.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,RRCROMQQ,L,,,1513.0,40.4,,0.0,0.0,0.0,0.0,0.0,0.0
4397,T8CRV8S7,H,,310.1,1383.0,42.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,ZLNM5UXX,L,302.4,310.2,1539.0,37.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,8B6QZ6CV,M,,310.1,1563.0,37.8,,0.0,0.0,0.0,0.0,0.0,
4400,3HURBGV7,L,302.3,,,29.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,FPIVWX8Z,L,302.3,,1353.0,50.9,36.0,1.0,0.0,1.0,0.0,0.0,0.0
4402,SXOJLV1H,H,302.2,310,1468.0,43.6,38.0,0.0,0.0,,0.0,,0.0
4403,PSRXCDFQ,H,302.3,310.2,,33.8,43.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,JT4UYCMS,L,,310.1,1388.0,49.9,,0.0,0.0,0.0,0.0,0.0,0.0
4405,3HURBGV7,M,302.4,310.2,1485.0,,50.0,0.0,0.0,0.0,0.0,,0.0
4406,JT4UYCMS,L,302.4,310.2,1331.0,45.5,53.0,1.0,0.0,1.0,0.0,0.0,0.0
4407,LSRXCBBX,L,302.5,310.3,1326.0,58.5,55.0,1.0,0.0,1.0,0.0,0.0,0.0
4408,XWW2WAV6,L,302.3,310.2,1394.0,55.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,PSRXCDFQ,L,,310.1,2009.0,18.9,59.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,XWW2WAV6,M,302.4,310.1,1358.0,54.6,61.0,1.0,0.0,1.0,0.0,0.0,0.0
4411,YSLIFO7U,L,302.5,,1586.0,32.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,LSRXCBBX,L,,310.3,,31.6,66.0,,0.0,0.0,0.0,0.0,0.0
4413,SXOJLV1H,L,302.6,310.5,1450.0,43.2,68.0,0.0,,0.0,0.0,0.0,0.0
4414,PSRXCDFQ,M,302.7,310.5,1398.0,47.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,G5AIQWJK,L,302.7,,1520.0,39.3,73.0,0.0,0.0,,0.0,0.0,0.0
4416,3HURBGV7,L,302.6,310.4,1514.0,,75.0,0.0,0.0,0.0,0.0,0.0,
4417,WX8CE3B8,M,,310.4,1532.0,36.1,77.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,0KXKNHFG,L,302.6,310.4,1365.0,66.8,80.0,1.0,,1.0,1.0,0.0,0.0
4419,8B6QZ6CV,L,302.6,310.3,1642.0,33.2,82.0,0.0,,0.0,0.0,0.0,0.0
4420,JKSA1NQT,M,,,2676.0,,84.0,1.0,0.0,0.0,1.0,,0.0
4421,WX8CE3B8,H,302.6,310.2,1873.0,21.3,87.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,BJGORJJD,L,,310.2,1325.0,62.4,92.0,,0.0,1.0,0.0,0.0,0.0
4423,SXOJLV1H,M,,,2157.0,17.2,94.0,0.0,0.0,0.0,0.0,0.0,
4424,WX8CE3B8,M,,310.2,1563.0,39.0,97.0,0.0,0.0,0.0,0.0,0.0,
4425,FPIVWX8Z,M,302.6,,1631.0,31.0,100.0,0.0,0.0,,0.0,0.0,0.0
4426,SXOJLV1H,L,,310.2,1547.0,36.9,103.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,T8CRV8S7,L,,310.3,1479.0,40.4,105.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,I2VROP6D,M,,310.1,1379.0,48.9,107.0,1.0,0.0,1.0,0.0,0.0,
4429,LSRXCBBX,L,,310.1,1906.0,21.2,110.0,0.0,0.0,0.0,0.0,0.0,
4430,BJGORJJD,M,,310.1,1731.0,33.4,112.0,0.0,0.0,0.0,0.0,,0.0
4431,LSRXCBBX,H,302.3,310.1,1688.0,30.4,115.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,PSRXCDFQ,H,,310.2,1443.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,RRCROMQQ,L,,310.2,1445.0,46.4,125.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,JKSA1NQT,H,302.4,310.2,1435.0,44.9,127.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,3HURBGV7,L,302.4,310.1,,32.9,132.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,JKSA1NQT,L,,310.1,1321.0,52.7,134.0,1.0,0.0,1.0,0.0,0.0,0.0
4437,XWW2WAV6,M,,310.1,1577.0,35.8,136.0,,0.0,0.0,0.0,0.0,0.0
4438,8B6QZ6CV,L,302.4,,1578.0,31.2,139.0,,,0.0,0.0,0.0,
4439,XWW2WAV6,L,,310.1,1418.0,52.3,141.0,0.0,0.0,0.0,0.0,,0.0
4440,ZLNM5UXX,M,302.4,310.2,1392.0,55.8,143.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,T8CRV8S7,L,302.5,310.3,1446.0,44.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,FPIVWX8Z,L,302.5,310.2,1329.0,50.6,148.0,1.0,0.0,1.0,0.0,,0.0
4443,RRCROMQQ,L,302.5,310.2,,34.8,150.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,AEKNJJ1R,L,302.5,310.3,1405.0,57.4,152.0,,0.0,0.0,0.0,0.0,0.0
4445,8B6QZ6CV,L,302.4,310.2,2224.0,16.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,SXOJLV1H,L,302.5,310.2,1716.0,29.9,156.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,LSRXCBBX,L,,310.3,1584.0,35.5,158.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,YSLIFO7U,M,302.5,,1488.0,41.8,160.0,0.0,0.0,0.0,0.0,0.0,
4449,FPIVWX8Z,L,302.4,310.3,,51.2,163.0,1.0,0.0,1.0,0.0,,0.0
4450,G5AIQWJK,M,,,1378.0,54.3,165.0,1.0,0.0,1.0,0.0,0.0,0.0
4451,LSRXCBBX,L,,310.3,1551.0,37.3,,0.0,0.0,0.0,0.0,0.0,0.0
4452,XWW2WAV6,L,302.5,310.3,1549.0,40.9,170.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,BQHTAHUP,M,,310.3,1447.0,39.2,172.0,0.0,0.0,0.0,0.0,0.0,
4454,BJGORJJD,L,302.4,310.2,1400.0,53.7,175.0,0.0,0.0,0.0,,0.0,0.0
4455,G5AIQWJK,L,302.4,310.1,1401.0,48.8,177.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,FPIVWX8Z,H,302.4,310.1,1597.0,28.9,179.0,,0.0,0.0,0.0,0.0,
4457,I2VROP6D,L,302.3,310.1,1487.0,46.0,184.0,,0.0,,0.0,0.0,0.0
4458,XWW2WAV6,M,,310.3,1710.0,27.3,186.0,0.0,0.0,,0.0,0.0,0.0
4459,YSLIFO7U,L,,310.4,1478.0,47.7,189.0,0.0,0.0,0.0,0.0,0.0,
4460,FPIVWX8Z,L,302.6,310.4,1743.0,26.3,191.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,8B6QZ6CV,L,302.6,310.5,,32.8,193.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,FPIVWX8Z,L,,310.5,1642.0,30.8,195.0,0.0,,0.0,0.0,0.0,0.0
4463,LSRXCBBX,L,302.7,310.5,1263.0,67.8,197.0,1.0,0.0,1.0,0.0,1.0,0.0
4464,SXOJLV1H,L,,310.6,2016.0,19.9,199.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,G5AIQWJK,L,302.8,310.6,1671.0,30.5,201.0,0.0,,0.0,0.0,0.0,0.0
4466,ZLNM5UXX,L,302.8,310.6,1404.0,43.2,203.0,,,0.0,0.0,,0.0
4467,AEKNJJ1R,L,,310.6,1470.0,,205.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,ZLNM5UXX,L,302.8,,1617.0,37.9,207.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,JKSA1NQT,L,302.7,310.5,1725.0,,209.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,G5AIQWJK,L,302.7,310.5,1446.0,40.9,211.0,1.0,1.0,0.0,0.0,0.0,0.0
4471,T8CRV8S7,L,,310.6,1564.0,34.3,0.0,0.0,0.0,,0.0,0.0,0.0
4472,G5AIQWJK,L,,,1670.0,29.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4473,YSLIFO7U,L,302.7,310.6,,48.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,XWW2WAV6,L,302.7,310.5,1551.0,35.9,6.0,,0.0,0.0,0.0,0.0,0.0
4475,SXOJLV1H,L,302.7,310.5,1563.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,RRCROMQQ,L,,310.5,1351.0,41.8,10.0,1.0,0.0,1.0,0.0,0.0,0.0
4477,JKSA1NQT,L,302.6,310.4,1415.0,52.1,12.0,0.0,0.0,0.0,,0.0,0.0
4478,BQHTAHUP,L,302.6,310.3,,34.2,14.0,,0.0,0.0,0.0,0.0,0.0
4479,8B6QZ6CV,L,302.5,310.2,1477.0,41.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,WX8CE3B8,L,302.6,310.2,1923.0,21.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,SXOJLV1H,H,302.7,310.4,1305.0,55.2,20.0,1.0,0.0,1.0,0.0,0.0,0.0
4482,LSRXCBBX,M,302.6,310.4,1544.0,35.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,YSLIFO7U,H,,310.5,1568.0,,28.0,0.0,0.0,0.0,,,0.0
4484,JKSA1NQT,L,302.7,310.4,1489.0,42.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,ZLNM5UXX,M,302.6,310.4,1451.0,43.1,35.0,,0.0,0.0,0.0,0.0,0.0
4486,XWW2WAV6,L,302.7,,1542.0,35.7,38.0,,0.0,0.0,0.0,0.0,0.0
4487,AEKNJJ1R,M,,310.5,1965.0,20.2,40.0,0.0,0.0,0.0,,0.0,0.0
4488,8B6QZ6CV,L,,310.5,,36.5,43.0,,0.0,,0.0,0.0,0.0
4489,YSLIFO7U,M,,310.4,1509.0,,45.0,0.0,0.0,,0.0,,0.0
4490,SXOJLV1H,L,302.5,,1487.0,40.2,48.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,G5AIQWJK,L,302.5,310.4,1967.0,20.3,50.0,0.0,0.0,,0.0,0.0,0.0
4492,I2VROP6D,H,,310.4,1409.0,53.3,52.0,0.0,0.0,,,0.0,0.0
4493,JKSA1NQT,M,302.6,,1420.0,,57.0,0.0,0.0,0.0,0.0,,0.0
4494,8B6QZ6CV,L,,310.5,1511.0,37.7,60.0,0.0,,0.0,0.0,,
4495,FPIVWX8Z,H,302.6,310.4,1649.0,30.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,JKSA1NQT,L,302.6,310.4,1359.0,,67.0,1.0,0.0,1.0,0.0,0.0,0.0
4497,JT4UYCMS,M,,310.4,1605.0,36.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,AEKNJJ1R,L,302.5,310.3,1523.0,36.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,JKSA1NQT,H,,310.4,1614.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,XWW2WAV6,H,,310.3,1721.0,27.4,79.0,0.0,0.0,0.0,0.0,,0.0
4501,AEKNJJ1R,L,302.6,310.4,1638.0,36.2,84.0,0.0,,0.0,0.0,0.0,0.0
4502,AEKNJJ1R,L,,310.2,1307.0,54.0,86.0,,0.0,1.0,0.0,0.0,0.0
4503,T8CRV8S7,L,302.4,310.2,1642.0,28.3,88.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,WX8CE3B8,M,302.5,310.2,1751.0,30.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,LSRXCBBX,L,,310.1,,31.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0
4506,WX8CE3B8,L,302.4,310.1,1426.0,46.8,95.0,,0.0,0.0,0.0,0.0,0.0
4507,XWW2WAV6,M,,310.1,1520.0,36.6,97.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,JT4UYCMS,L,302.4,310.1,1709.0,31.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,WX8CE3B8,L,302.4,310,1426.0,46.6,102.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,ZLNM5UXX,L,302.4,310.1,1429.0,43.7,104.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,SXOJLV1H,L,,310.2,1346.0,62.4,106.0,1.0,0.0,1.0,,0.0,0.0
4512,BQHTAHUP,L,,310.2,1454.0,,108.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,BJGORJJD,M,302.5,310.3,1411.0,49.5,110.0,,0.0,0.0,0.0,0.0,0.0
4514,G5AIQWJK,L,,310.3,1900.0,24.4,113.0,0.0,,0.0,0.0,0.0,0.0
4515,I2VROP6D,L,302.4,310.3,,36.2,115.0,0.0,0.0,,0.0,0.0,0.0
4516,T8CRV8S7,L,302.5,310.4,1415.0,48.2,117.0,0.0,,0.0,0.0,0.0,0.0
4517,YSLIFO7U,L,302.5,310.3,1539.0,39.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,T8CRV8S7,L,302.4,310.3,1520.0,31.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,3HURBGV7,L,302.4,310.3,1480.0,45.8,123.0,0.0,0.0,0.0,0.0,,0.0
4520,I2VROP6D,L,302.4,310.4,,29.7,125.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,LSRXCBBX,L,302.4,,1456.0,47.6,127.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,PSRXCDFQ,L,,310.4,1865.0,23.9,129.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,I2VROP6D,M,302.5,310.5,1918.0,21.6,131.0,0.0,0.0,,0.0,0.0,0.0
4524,BQHTAHUP,L,,310.4,,48.4,134.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,0KXKNHFG,M,302.5,,1527.0,38.8,,0.0,0.0,0.0,0.0,,0.0
4526,8B6QZ6CV,M,302.4,310.4,1463.0,42.2,139.0,0.0,0.0,0.0,0.0,,
4527,LSRXCBBX,L,,310.4,1521.0,38.5,142.0,0.0,0.0,0.0,0.0,0.0,0.0
